Symbol,Name,SumWeights,DiffEntries,DiffValue
CLN1,Light Sweet Crude Oil Future July 21,1.0,-7,0.0
MUB,iShares National Muni Bond ETF,0.9997,-7,0.0
ZNM21,10 Year Treasury Note Future June 21,0.9995,-7,0.0
BND,Vanguard Total Bond Market ETF,0.9980999939999999,-8,0.0
IWM,iShares Russell 2000 ETF,0.9962,-8,0.0
USHY,iShares Broad USD High Yield Co,0.9876,-8,0.0
CCI,Crown Castle International Corp,0.9782999800000001,-8,0.0
VALE3.SA,Vale SA,0.9578999940000001,-8,0.0
IWF,iShares Russell 1000 Growth ETF,0.9395,-8,0.0
ZBU21,US Treasury Bond Future Sept 21,0.898199997,-8,0.0
GCG22,Gold Future Feb 22,0.8903000699999999,-7,0.0
ZFU21,5 Year Treasury Note Future Sept 21,0.8599,-8,0.0
TSM.TW,Taiwan Semiconductor Manufacturing Co Ltd ADR,0.855299993,-7,0.0
SCHP,Schwab U.S. TIPs ETF,0.8547,-7,0.0
HOLD,AdvisorShares Sage Core Reserve,0.85229998,-7,0.0
BIDU,Baidu Inc ADR,0.8445000049999999,-6,0.0
PSA,Public Storage,0.828700005,-7,0.0
ANGL,VanEck Fallen Angel High Yield ,0.8248,-7,0.0
XLI,SPDR Select Sector Fund - Indus,0.811900004,-7,0.0
ENPH,Enphase Energy Inc,0.804600009,-7,0.0
00939,China Construction Bank Corp Class H,0.7997999971,-7,0.0
EFAV,iShares MSCI EAFE Min Vol Facto,0.7975,-5,0.0
IEFA,iShares Core MSCI EAFE ETF,0.7910999970000001,-6,0.0
RELIANCE.B,Reliance Industries Ltd Shs Dematerialised,0.7820999975000001,-6,0.0
VGK,Vanguard FTSEEuropean ETF,0.778399998,-7,0.0
KMI,Kinder Morgan Inc Class P,0.771199987,-7,0.0
WMB,Williams Companies Inc,0.765100002,-9,0.0
GDX,VanEck Vectors Gold Miners ETF,0.75739996,-9,0.0
IWN,iShares Russell 2000 Value ETF,0.7547,-9,0.0
ULTR,IQ Ultra Short Duration ETF,0.7539999949999999,-9,0.0
XLV,SPDR Select Sector Fund - Healt,0.7487999949999999,-8,0.0
600519,Kweichow Moutai Co Ltd,0.731800004,-8,0.0
TLRY.TO,Aphria Inc,0.731200016,-7,0.0
EPD,Enterprise Products Partners LP,0.714300001,-9,0.0
BNDX,Vanguard Total International Bo,0.7034,-9,0.0
MELI.SA,MercadoLibre Inc,0.7009,-10,0.0
SE.SI,Sea Ltd ADR,0.6866999990000001,-8,0.0
FXR,First Trust Industrials AlphaDE,0.6829999999999999,-9,0.0
XLP,SPDR Select Sector Fund - Consu,0.677500004,-8,0.0
NTES,NetEase Inc ADR,0.6677000009999999,-6,0.0
300750,Contemporary Amperex Technology Co Ltd Class A,0.6565999960000001,-6,0.0
GLDM,SPDR Gold MiniShares Trust,0.65559995,-6,0.0
WELL,Welltower Inc,0.651800003,-7,0.0
NET,Cloudflare Inc,0.6506000027000001,-7,0.0
02269,WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S,0.649599995,-7,0.0
WPM.TO,Wheaton Precious Metals Corp,0.647699997,-7,0.0
DLR,Digital Realty Trust Inc,0.6475000030000001,-7,0.0
SRLN,SPDR Blackstone Senior Loan ETF,0.63780001,-7,0.0
FTNT,Fortinet Inc,0.6326000024999999,-8,0.0
KWEB,KraneShares Trust KraneShares C,0.6267,-10,0.0
BILI,Bilibili Inc ADR,0.622599996,-10,0.0
SIF22,Silver Future Jan 22,0.61560001,-11,0.0
BOTZ,Global X Robotics & Artificial ,0.61130003,-11,0.0
EBAY,eBay Inc,0.6038000016,-11,0.0
HDFC.BO,Housing Development Finance Corp Ltd,0.6005999995,-10,0.0
ZTU21,2 Year Treasury Note Future Sept 21,0.5991000099999999,-10,0.0
FXI,iShares China Large-Cap ETF,0.59790003,-10,0.0
INDA,Ishares MSCI India ETF,0.595899977,-10,0.0
PDBC,Invesco Optimum Yield Diversifi,0.5932999979999999,-11,0.0
EWZ,iShares Inc iShares MSCI Brazil,0.5927000005,-11,0.0
VWO,Vanguard FTSE Emerging Markets ,0.58900002,-11,0.0
OKE,ONEOK Inc,0.5779000099999999,-11,0.0
LMBS,First Trust Low Duration Opport,0.55929999,-12,0.0
EMLC,VanEck J. P. Morgan EM Local Cu,0.5526000099999999,-13,0.0
VCIT,Vanguard Intermediate-Term Corp,0.551199997,-13,0.0
AWK,American Water Works Co Inc,0.5504,-13,0.0
SEDG,SolarEdge Technologies Inc,0.5434999973,-14,0.0
XLB,Materials Select Sector SPDR,0.5433000099999999,-14,0.0
XLC,The Communication Services Sele,0.542600005,-14,0.0
GDXJ.IR,VanEck Vectorsâ¢ Junior Gold Miners ETF,0.5394,-14,0.0
CGBU21.TO,10 Year Government of Canada Bond Future Sept 21,0.5386,-14,0.0
FXD,First Trust Cons. Discret. Alph,0.53789999,-14,0.0
FTXR,First Trust Nasdaq Transportati,0.5374,-14,0.0
WEED.TO,Canopy Growth Corp,0.535000004,-14,0.0
FGBLU21.DE,Euro Bund Future Sept 21,0.5346,-14,0.0
ESGD,iShares ESG Aware MSCI EAFE ETF,0.5326000000000001,-14,0.0
ENEL.MI,Enel SpA,0.524200005,-14,0.0
LNG,Cheniere Energy Inc,0.521699998,-14,0.0
AMAT,Applied Materials Inc,0.521200001,-14,0.0
QTEC,First Trust NASDAQ-100-Technolo,0.5209999999999999,-14,0.0
IMCG,iShares Morningstar Mid-Cap Gro,0.5159,-14,0.0
ET,Energy Transfer LP,0.515400007,-14,0.0
PFF,iShares Preferred and Income Se,0.5094000000000001,-13,0.0
AVB,AvalonBay Communities Inc,0.5072999950000001,-13,0.0
FXL,First Trust Technology AlphaDEX,0.506700005,-13,0.0
CTVA,Corteva Inc,0.5052000000000001,-12,0.0
BRNM0.L,Brent Crude Future Apr 20,0.5044,-13,0.0
CLF2,Crude Oil Dec21,0.50049996,-12,0.0
VWS,Vestas Wind Systems A/S,0.5002999969999999,-12,0.0
02318,Ping An Insurance (Group) Co. of China Ltd Class H,0.5001000015,-12,0.0
NFRA,FlexShares STOXX Global Broad I,0.4936,-12,0.0
MTUM,iShares MSCI USA Momentum Facto,0.4932,-12,0.0
IBE.BC,Iberdrola SA,0.49310000099999995,-12,0.0
NTR.TO,Nutrien Ltd,0.4883999969999999,-12,0.0
XLE,SPDR Select Sector Fund - Energ,0.488300005,-12,0.0
CVS,CVS Health Corp,0.4832999928,-12,0.0
ISCG,iShares Morningstar Small-Cap G,0.4825,-12,0.0
RBK0,RBOB Gasoline Future Apr 20,0.482,-13,0.0
PDD,Pinduoduo Inc ADR,0.48030000400000006,-13,0.0
BKLN,Invesco Senior Loan ETF,0.4691,-13,0.0
SJNK,SPDR Bloomberg Barclays Short T,0.46390001000000003,-15,0.0
COF,Capital One Financial Corp,0.4625000094000001,-17,0.0
BAB,Invesco Taxable Municipal Bond ,0.46029999,-17,0.0
EWY,iShares Inc iShares MSCI South ,0.45919997999999995,-18,0.0
VEA,Vanguard FTSE Developed Markets,0.4555,-21,0.0
ZTM21,2 Year Treasury Note Future June 21,0.45520000000000005,-21,0.0
HGK0,Copper Future May 20,0.45360002,-21,0.0
RSX,VanEck Russia ETF,0.4518,-21,0.0
EEM,iShares MSCI Emerging Index Fun,0.449,-18,0.0
ZS,Zscaler Inc,0.446600004,-18,0.0
ADI,Analog Devices Inc,0.44609999599999994,-18,0.0
GVMXX,State Street Instl US Govt MMkt Premier,0.44410000099999997,-21,0.0
TCS.BO,Tata Consultancy Services Ltd,0.4425000030000001,-21,0.0
CWB,SPDR Bloomberg Barclays Convert,0.442500003,-21,0.0
FRGXX,FidelityÂ® Inv MM Fds Government Instl,0.440399996,-21,0.0
ILF,iShares Latin America 40 ETF,0.4386,-23,0.0
VALE.SA,Vale SA ADR,0.433699988,-24,0.0
000858,Wuliangye Yibin Co Ltd,0.43150000400000005,-24,0.0
IYR,iShares U.S. Real Estate ETF,0.42889999599999995,-21,0.0
EMDU21,E-mini S&P MidCap 400 Future Sept 21,0.42819997800000004,-21,0.0
ADYEN,Adyen NV,0.4262,-22,0.0
ABX.TO,Barrick Gold Corp,0.42609999,-22,0.0
SHYG,iShares 0-5 Year High Yield Cor,0.4212,-22,0.0
PLUG,Plug Power Inc,0.420700005,-22,0.0
IP,International Paper Co,0.420500001,-22,0.0
GDXJ,VanEck Junior Gold Miners ETF,0.41990003,-22,0.0
SPOT,Spotify Technology SA,0.41939998999999994,-21,0.0
MISXX,Morgan Stanley Instl Lqudty Trs Instl,0.41699999990000003,-23,0.0
PXD,Pioneer Natural Resources Co,0.41550000400000003,-24,0.0
FNV.TO,Franco-Nevada Corp,0.41389999999999993,-27,0.0
DCP,DCP Midstream LP,0.403700005,-26,0.0
GRWG,GrowGeneration Corp,0.401500006,-27,0.0
PAAS.TO,Pan American Silver Corp,0.401,-27,0.0
TNU21,Ultra 10 Year US Treasury Note Future Sept 21,0.40049999999999997,-27,0.0
IUSB,iShares Core Total USD Bond Mar,0.39590002,-26,0.0
SYLD,Cambria Shareholder Yield ETF,0.39239999999999997,-24,0.0
CCO.TO,Cameco Corp,0.389,-26,0.0
KAP,National Atomic Co Kazatomprom JSC ADR,0.38859999,-26,0.0
HYLS,First Trust Tactical High Yield,0.38780000000000003,-28,0.0
MPLX,MPLX LP Partnership Units,0.38650000700000003,-28,0.0
SPIB,SPDR Portfolio Intermediate Ter,0.38549999,-28,0.0
VCLT,Vanguard Long-Term Corporate Bo,0.38439998,-27,0.0
BBCA,JPMorgan BetaBuilders Canada ET,0.3824,-26,0.0
SBAC,SBA Communications Corp,0.37970000800000003,-24,0.0
ASHX,Xtrackers MSCI China A Inclusio,0.3796,-24,0.0
GUNR,FlexShares Global Upstream Natu,0.3754,-26,0.0
SPLB,SPDR Portfolio Long Term Corpor,0.37370001,-26,0.0
ASHR,Xtrackers Harvest CSI 300 China,0.3726,-27,0.0
GLOB,Globant SA,0.37139999999999995,-25,0.0
IEMG,iShares Core MSCI Emerging Mark,0.37109999699999996,-25,0.0
RUN,Sunrun Inc,0.36179999999999995,-23,0.0
QQQJ,Invesco NASDAQ Next Gen 100 ETF,0.35849997,-22,0.0
LRCX,Lam Research Corp,0.35829999500000004,-22,0.0
TIP,iShares TIPS Bond ETF,0.3571,-22,0.0
CLTL,Invesco Treasury Collateral ETF,0.3561,-21,0.0
SBER,Sberbank of Russia PJSC ADR,0.35429999700000003,-21,0.0
IEI,iShares 3-7 Year Treasury Bond ,0.354099995,-21,0.0
PSMD,Pacer Swan SOS Moderate (Decemb,0.35209998,-19,0.0
MLN,VanEck ETF Trust VanEck Long Mu,0.3499,-17,0.0
BAR,GraniteShares Gold Trust,0.3478,-17,0.0
OKTA,Okta Inc A,0.345600003,-16,0.0
SHV,iShares Short Treasury Bond ETF,0.345400014,-16,0.0
TTTXX,BlackRock Liquidity Treasury Instl,0.34459999999999996,-16,0.0
KR,The Kroger Co,0.343200001,-14,0.0
IXUS,iShares Core MSCI Total Interna,0.3375,-11,0.0
NEA,Nuveen AMT-Free Quality Muni Inc,0.3365,-11,0.0
NLY,Annaly Capital Management Inc,0.33620000000000005,-11,0.0
ICICIBANK.,ICICI Bank Ltd,0.3315,-10,0.0
HL,Hecla Mining Co,0.331299997,-10,0.0
MMP,Magellan Midstream Partners LP,0.329600004,-9,0.0
HYS,PIMCO 0-5 Year High Yield Corpo,0.32930002,-9,0.0
VFF.TO,Village Farms International Inc,0.3287,-9,0.0
XYL,Xylem Inc,0.3278,-9,0.0
VGT,Vanguard Information Tech ETF,0.3261,-11,0.0
VTR,Ventas Inc,0.3244,-11,0.0
INTU,Intuit Inc,0.320900006,-13,0.0
500696.BO,Hindustan Unilever Ltd,0.32089999799999996,-13,0.0
IUS,Invesco RAFI Strategic US ETF,0.318900002,-14,0.0
PFFD,Global X U.S. Preferred ETF,0.317599994,-15,0.0
RPG,Invesco S&P 500 Pure Growth ETF,0.316599995,-15,0.0
AMXL.MX,America Movil SAB de CV Class L,0.3164000095,-15,0.0
HPQ,HP Inc,0.315600001,-15,0.0
HYD,VanEck ETF Trust VanEck High Yi,0.3151,-15,0.0
EQR,Equity Residential,0.311200004,-14,0.0
01211,BYD Co Ltd Class H,0.30870000400000003,-17,0.0
ZBM21,US Treasury Bond Future June 21,0.307,-18,0.0
IIPR,Innovative Industrial Properties Inc Registered Shs,0.30630000599999996,-19,0.0
FMG.AX,Fortescue Metals Group Ltd,0.30630000030000004,-19,0.0
TRMB,Trimble Inc,0.30589999999999995,-19,0.0
SDIV,Global X SuperDividend ETF,0.3034,-21,0.0
SPMB,SPDR Portfolio Mortgage Backed ,0.3033,-21,0.0
MDY,SPDR MidCap Trust Series I,0.3024,-21,0.0
MBB,iShares MBS ETF,0.302299995,-21,0.0
VRTX,Vertex Pharmaceuticals Inc,0.30119999700000005,-21,0.0
IMOM,Alpha Architect International Q,0.3001,-21,0.0
SCHQ,Schwab Long-Term U.S. Treasury ,0.29950002,-21,0.0
NOW,ServiceNow Inc,0.299100001,-22,0.0
SKOR,FlexShares Credit-Scored US Cor,0.2991,-22,0.0
AGZ,iShares  Agency Bond ETF,0.2991,-22,0.0
MU,Micron Technology Inc,0.29830000100000004,-23,0.0
PLW,Invesco 1-30 Laddered Treasury ,0.295599996,-21,0.0
ITM,VanEck ETF Trust VanEck Interme,0.2934,-21,0.0
EXR,Extra Space Storage Inc,0.293200002,-20,0.0
PPL.TO,Pembina Pipeline Corp,0.293200001,-20,0.0
FR.TO,First Majestic Silver Corp,0.290200004,-20,0.0
9434,SoftBank Corp,0.289700002,-19,0.0
AMC,AMC Entertainment Holdings Inc Class A,0.28960000420000004,-19,0.0
CHTR,Charter Communications Inc A,0.28700000000000003,-17,0.0
601012,LONGi Green Energy Technology Co Ltd Class A,0.286300001,-18,0.0
PHB,Invesco Fundamental High Yield ,0.285300006,-17,0.0
IWO,iShares Russell 2000 Growth ETF,0.285000013,-17,0.0
00916,China Longyuan Power Group Corp Ltd Class H,0.2849999998,-17,0.0
VAMO,Cambria ETF Trust Cambria Value,0.2845,-17,0.0
SNDL.TO,Sundial Growers Inc Ordinary Shares,0.2845,-17,0.0
ARCC,Ares Capital Corp,0.284099989,-17,0.0
00388.HK,Hong Kong Exchanges and Clearing Ltd,0.283700001,-17,0.0
00968,Xinyi Solar Holdings Ltd,0.2804,-16,0.0
IAU,iShares Gold Trust Shares of th,0.280199997,-16,0.0
EWW,iShares Inc iShares MSCI Mexico,0.2798,-18,0.0
NBK,National Bank of Kuwait SAK,0.2795999905,-18,0.0
ACB.TO,Aurora Cannabis Inc,0.27820000500000003,-17,0.0
CRL,Charles River Laboratories International Inc,0.27760000100000004,-18,0.0
WBA,Walgreens Boots Alliance Inc,0.2766000006,-20,0.0
600036,China Merchants Bank Co Ltd,0.27580000400000004,-20,0.0
NAD,Nuveen Quality Muni Income Fund,0.2752,-20,0.0
VVR,Invesco Senior Income Trust,0.2749,-20,0.0
IVAL,Alpha Architect International Q,0.2749,-20,0.0
AGNC,AGNC Investment Corp,0.27159999949999997,-21,0.0
PAA,Plains All American Pipeline LP,0.2705,-21,0.0
XPEV,XPeng Inc ADR,0.270000003,-21,0.0
DDOG,Datadog Inc Class A,0.268999998,-20,0.0
HDFCBANK.B,HDFC Bank Ltd,0.267299996,-21,0.0
DTRXX,Dreyfus Treasury Obligations Csh Mgt Ins,0.26700002,-21,0.0
GII,SPDR S&P Global Infrastructure ,0.266700002,-20,0.0
WES,Western Midstream Partners LP,0.26540000599999997,-20,0.0
FVRR,Fiverr International Ltd,0.264800002,-19,0.0
MFSM21,MSCI EAFE Index Future June 21,0.2636,-20,0.0
JTSXX,JPMorgan 100% US Tr Sec MM Inst,0.26329999000000004,-20,0.0
SLYV,SPDR S&P 600 Small Cap Value ET,0.2629,-20,0.0
BNTX.DE,BioNTech SE ADR,0.2628,-20,0.0
ORSTED,Orsted A/S,0.2627,-20,0.0
EYLD,Cambria ETF Trust Cambria Emerg,0.2626,-20,0.0
DGL,Invesco DB Gold Fund,0.262200004,-20,0.0
CRSP,CRISPR Therapeutics AG,0.26129999639999996,-20,0.0
ISRG,Intuitive Surgical Inc,0.26120000200000004,-20,0.0
ESGE,iShares ESG Aware MSCI EM ETF,0.257199991,-22,0.0
VPL,Vanguard FTSE Pacific ETF,0.2571,-22,0.0
CLOU,Global X Cloud Computing ETF,0.256999995,-22,0.0
00823.HK,Link Real Estate Investment Trust,0.25610000099999997,-22,0.0
CORN,Teucrium Corn Fund ETV,0.2559,-23,0.0
WY,Weyerhaeuser Co,0.255300004,-23,0.0
FFEB,FT Cboe Vest U.S. Equity Buffer,0.2547,-23,0.0
WM,Waste Management Inc,0.2542000021,-24,0.0
FSK,FS KKR Capital Corp,0.2541,-24,0.0
FINX,Global X FinTech ETF,0.2536,-24,0.0
CIM,Chimera Investment Corp,0.253300001,-24,0.0
SOYB,Teucrium Soybean Fund ETV,0.253,-24,0.0
DAL,Delta Air Lines Inc,0.2529,-24,0.0
PNR,Pentair PLC,0.252700002,-24,0.0
HDG,ProShares Hedge Replication ETF,0.2518,-24,0.0
QMOM,Alpha Architect U.S. Quantitati,0.251699987,-24,0.0
02382,Sunny Optical Technology (Group) Co Ltd,0.2514,-25,0.0
GAZP,Gazprom PJSC,0.250899998,-25,0.0
FNOV,FT Cboe Vest U.S. Equity Buffer,0.2508,-25,0.0
DRE,Duke Realty Corp,0.249500001,-22,0.0
ZLAB,Zai Lab Ltd ADR Repr 1 Shs,0.24950000000000003,-22,0.0
FAUG,FT Cboe Vest U.S. Equity Buffer,0.2492,-22,0.0
VRIG,Invesco Variable Rate Investmen,0.2485,-23,0.0
LUV,Southwest Airlines Co,0.247900007,-23,0.0
CANE,Teucrium Sugar Fund ETV,0.2473,-24,0.0
BBRI,Bank Rakyat Indonesia (Persero) Tbk Class B,0.246700004,-26,0.0
GNR,SPDR S&P Global Natural Resourc,0.24610001,-26,0.0
ESM21,E-mini S&P 500 Future June 21,0.24540001,-24,0.0
FMAY,FT Cboe Vest U.S. Equity Buffer,0.24530001,-25,0.0
WEAT,Teucrium Wheat Fund ETV,0.24360001,-26,0.0
TSN,Tyson Foods Inc Class A,0.2433,-26,0.0
WAT,Waters Corp,0.242999993,-26,0.0
BGB,Blackstone Strategic Credit Fund,0.242699992,-27,0.0
GEBN,Geberit AG,0.241400002,-28,0.0
VUG,Vanguard Growth ETF,0.240399999,-28,0.0
TDOC,Teladoc Health Inc,0.24010000400000003,-28,0.0
ALL,Allstate Corp,0.2396999997,-28,0.0
XHB,SPDR Series Trust SPDR Homebuil,0.23969999,-28,0.0
IBDO,iShares iBonds Dec 2023 Term Co,0.2394,-30,0.0
TTD,The Trade Desk Inc A,0.23910000380000002,-30,0.0
MCO,Moody's Corporation,0.2381,-30,0.0
PETR4.SA,Petroleo Brasileiro SA Petrobras Participating Preferred,0.237700004,-30,0.0
FAB,First Trust Multi Cap Value Alp,0.23759999999999998,-30,0.0
KFH,Kuwait Finance House KSC,0.23709999899999998,-30,0.0
EDP,EDP - Energias de Portugal SA,0.23629999,-30,0.0
AVGOP,Broadcom Inc Broadcom Inc 8 % Mandatory Convertible Preferred Stock Ser A,0.235500005,-30,0.0
TRGP,Targa Resources Corp,0.23520000200000002,-30,0.0
DVN,Devon Energy Corp,0.233600002,-30,0.0
BIL,SPDR Bloomberg Barclays 1-3 Mon,0.2331,-29,0.0
ALB,Albemarle Corp,0.232200001,-30,0.0
PANW,Palo Alto Networks Inc,0.23189999699999997,-30,0.0
GFNORTEO.M,Grupo Financiero Banorte SAB de CV Class O,0.231799999,-30,0.0
PKI,PerkinElmer Inc,0.231399999,-30,0.0
BGNE,BeiGene Ltd ADR,0.231399996,-30,0.0
POLY,Polymetal International PLC,0.22960000800000002,-30,0.0
USB,U.S. Bancorp,0.22889999900000002,-29,0.0
OMFL,Invesco Exchange-Traded Self-In,0.22859999999999997,-29,0.0
SSRM.TO,SSR Mining Inc,0.2278,-28,0.0
SPGI,S&P Global Inc,0.2277,-28,0.0
SHY,iShares 1-3 Year Treasury Bond ,0.22769998504,-27,0.0
EQT,EQT Corp,0.22760000300000002,-27,0.0
HES,Hess Corp,0.226200005,-25,0.0
NICE,NICE Ltd,0.226199993,-25,0.0
RSG,Republic Services Inc,0.22470000009999996,-21,0.0
601318,Ping An Insurance (Group) Co. of China Ltd,0.22429999999999997,-21,0.0
ROP,Roper Technologies Inc,0.223099994,-22,0.0
UBU21,Ultra US Treasury Bond Future Sept 21,0.222899998,-22,0.0
WIX,Wix.com Ltd,0.222499999,-22,0.0
PTON,Peloton Interactive Inc,0.222299999,-22,0.0
STWD,Starwood Property Trust Inc,0.221,-19,0.0
PFPT,Proofpoint Inc,0.22070000399999998,-19,0.0
HSY,The Hershey Co,0.21939999939999996,-20,0.0
ABI,Anheuser-Busch InBev SA/NV,0.2173,-20,0.0
SAN.BC,Banco Santander SA,0.21649999,-20,0.0
EFA,iShares MSCI EAFE ETF,0.21559999999999999,-23,0.0
APTV,Aptiv PLC,0.21510000149999997,-23,0.0
PSMR,Pacer Swan SOS Moderate (April),0.21440001,-23,0.0
F,Ford Motor Co,0.2143000033,-23,0.0
WORK,Slack Technologies Inc Class A,0.2137000027,-22,0.0
IWS,iShares Russell Mid-cap Value E,0.213299996,-22,0.0
ISA,Interconexion Electrica SA ESP,0.213100004,-23,0.0
VNA.DE,Vonovia SE,0.2126,-22,0.0
WALMEX.MX,Wal - Mart de Mexico SAB de CV,0.211700005,-23,0.0
VNQ,Vanguard Real Estate ETF,0.21149999,-23,0.0
MAR,Marriott International Inc Class A,0.21119999,-23,0.0
PGR,Progressive Corp,0.21099999900000002,-23,0.0
EXPE,Expedia Group Inc,0.2109,-23,0.0
CALF,Pacer US Small Cap Cash Cows 10,0.21,-23,0.0
VLO,Valero Energy Corp,0.209800001,-23,0.0
DKNG,DraftKings Inc Ordinary Shares - Class A,0.209600003,-23,0.0
CZR,Caesars Entertainment Inc,0.20929999829999998,-21,0.0
ITUB4.SA,Itau Unibanco Holding SA Participating Preferred,0.20879999999999999,-21,0.0
QVAL,Alpha Architect U.S. Quantitati,0.2085,-21,0.0
DIV,Global X Super Dividend ETF,0.2082,-21,0.0
MXIM,Maxim Integrated Products Inc,0.20750000000000002,-21,0.0
NFTY,First Trust India Nifty 50 Equa,0.2074,-21,0.0
WTRG,Essential Utilities Inc,0.207099997,-21,0.0
PTLC,Pacer Fund Trust Pacer Trendpil,0.20629999,-22,0.0
KRE,SPDR S&P Regional Banking ETF,0.20620001,-22,0.0
ABNB,Airbnb Inc Ordinary Shares - Class A,0.20550000000000002,-20,0.0
BUL,Pacer US Cash Cows Growth ETF,0.20549999,-20,0.0
BICK,First Trust BICK Index Fund,0.20549999,-20,0.0
SLYG,SPDR S&P 600 Small Cap Growth E,0.205,-18,0.0
KL.TO,Kirkland Lake Gold Ltd,0.20460000000000003,-18,0.0
FERG,Ferguson PLC,0.2039,-18,0.0
GMEXICOB.M,Grupo Mexico SAB de CV,0.203799997,-18,0.0
USFR,WisdomTree Floating Rate Treasu,0.203499997,-18,0.0
BEKE,KE Holdings Inc ADR,0.2033,-19,0.0
PTNQ,Pacer Trendpilot 100 ETF,0.2022,-15,0.0
ANTM,Anthem Inc,0.20209999860000002,-15,0.0
EEMV,iShares MSCI Emerging Markets M,0.202,-15,0.0
LI,Li Auto Inc ADR,0.201100009,-16,0.0
01398,Industrial And Commercial Bank Of China Ltd Class H,0.201100004,-16,0.0
AOS,A.O. Smith Corp,0.201099997,-16,0.0
PTIN,Pacer Trendpilot International ,0.2001,-16,0.0
GNRC,Generac Holdings Inc,0.198899996,-17,0.0
MOH,Molina Healthcare Inc,0.19810000100000003,-17,0.0
FNI,First Trust Chindia ETF,0.1981,-17,0.0
PSXP,Phillips 66 Partners LP,0.1978,-17,0.0
02020,ANTA Sports Products Ltd,0.197600002,-17,0.0
COWZ,Pacer US Cash Cows 100 ETF,0.1976,-17,0.0
IXN,iShares Global Tech ETF,0.1971,-17,0.0
00016.HK,Sun Hung Kai Properties Ltd,0.196699999,-17,0.0
LKOH,PJSC Lukoil,0.196500005,-17,0.0
PTMC,Pacer Trendpilot US Mid Cap ETF,0.19559999,-19,0.0
IBDN,iShares iBonds Dec 2022 Term Co,0.195500001,-19,0.0
ICOW,Pacer Developed Markets Interna,0.19540001,-19,0.0
TQQQ,ProShares UltraPro QQQ,0.19540001,-19,0.0
AD,Koninklijke Ahold Delhaize NV,0.195199999,-19,0.0
NEP,NextEra Energy Partners LP,0.1946,-20,0.0
PTBD,Pacer Trendpilot US Bond ETF,0.19459999,-20,0.0
FSZ,First Trust Switzerland AlphaDE,0.19450001,-20,0.0
RCD,Invesco S&P 500 Equal Weight Co,0.19440001,-20,0.0
CRON.TO,Cronos Group Inc,0.19430000300000003,-20,0.0
FGM,First Trust Germany AlphaDEX Fu,0.19379999,-19,0.0
SPLK,Splunk Inc,0.1937,-19,0.0
TCOM,Trip.com Group Ltd ADR,0.193000002,-20,0.0
JGBLU21,10 Year Japanese Government Bond Future Sept 21,0.1928,-20,0.0
