Bigram,Name,SumWeights,DiffEntries,DiffValue
"('BAC', 'CBA.AX')","('Bank of America Corp', 'Commonwealth Bank of Australia')",0.0557,New,New
"('AMD', 'SITM')","('Advanced Micro Devices Inc', 'SiTime Corp Ordinary Shares')",0.055699999,New,New
"('FSLR', 'SITM')","('First Solar Inc', 'SiTime Corp Ordinary Shares')",0.0553,New,New
"('FSLR', 'XLNX')","('First Solar Inc', 'Xilinx Inc')",0.0553,New,New
"('FCX', 'TRP.TO')","('Freeport-McMoRan Inc', 'TC Energy Corp')",0.055299999,New,New
"('FSLR', 'MRVL')","('First Solar Inc', 'Marvell Technology Inc')",0.0552,New,New
"('AMD', 'SLAB')","('Advanced Micro Devices Inc', 'Silicon Laboratories Inc')",0.055199999,New,New
"('SITM', 'SPWR')","('SiTime Corp Ordinary Shares', 'SunPower Corp')",0.055099999999999996,New,New
"('SPWR', 'XLNX')","('SunPower Corp', 'Xilinx Inc')",0.055099999999999996,New,New
"('FSLR', 'NVDA')","('First Solar Inc', 'NVIDIA Corp')",0.055099999999999996,New,New
"('MRVL', 'SPWR')","('Marvell Technology Inc', 'SunPower Corp')",0.055,New,New
"('SITM', 'XLNX')","('SiTime Corp Ordinary Shares', 'Xilinx Inc')",0.055,New,New
"('000270.KS', '051910.KS')","('Kia Corp', 'LG Chem Ltd')",0.054900000000000004,New,New
"('SM', 'XEC')","('SM Energy Co', 'Cimarex Energy Co')",0.054900000000000004,New,New
"('NVDA', 'SPWR')","('NVIDIA Corp', 'SunPower Corp')",0.054900000000000004,New,New
"('SPWR', 'SWKS')","('SunPower Corp', 'Skyworks Solutions Inc')",0.054900000000000004,New,New
"('MRVL', 'SITM')","('Marvell Technology Inc', 'SiTime Corp Ordinary Shares')",0.054900000000000004,New,New
"('000270.KS', '006400.KS')","('Kia Corp', 'Samsung SDI Co Ltd')",0.0548,New,New
"('NVDA', 'SITM')","('NVIDIA Corp', 'SiTime Corp Ordinary Shares')",0.0548,New,New
"('SITM', 'SWKS')","('SiTime Corp Ordinary Shares', 'Skyworks Solutions Inc')",0.0548,New,New
"('FSLR', 'SYNA')","('First Solar Inc', 'Synaptics Inc')",0.054600000999999995,New,New
"('SLAB', 'SPWR')","('Silicon Laboratories Inc', 'SunPower Corp')",0.054599999999999996,New,New
"('SITM', 'SLAB')","('SiTime Corp Ordinary Shares', 'Silicon Laboratories Inc')",0.0545,New,New
"('SLAB', 'XLNX')","('Silicon Laboratories Inc', 'Xilinx Inc')",0.0545,New,New
"('SPWR', 'SYNA')","('SunPower Corp', 'Synaptics Inc')",0.054400001,New,New
"('MRVL', 'SLAB')","('Marvell Technology Inc', 'Silicon Laboratories Inc')",0.054400000000000004,New,New
"('SITM', 'SYNA')","('SiTime Corp Ordinary Shares', 'Synaptics Inc')",0.054300001,New,New
"('NVDA', 'SLAB')","('NVIDIA Corp', 'Silicon Laboratories Inc')",0.0543,New,New
"('SWKS', 'SYNA')","('Skyworks Solutions Inc', 'Synaptics Inc')",0.054100001,New,New
"('OXY', 'XEC')","('Occidental Petroleum Corp', 'Cimarex Energy Co')",0.054099997999999996,New,New
"('SLAB', 'SYNA')","('Silicon Laboratories Inc', 'Synaptics Inc')",0.053800001,New,New
"('NEM', 'TRP.TO')","('Newmont Corp', 'TC Energy Corp')",0.053399999000000004,New,New
"('FANG', 'XEC')","('Diamondback Energy Inc', 'Cimarex Energy Co')",0.053399999000000004,New,New
"('CLR', 'XEC')","('Continental Resources Inc', 'Cimarex Energy Co')",0.053299999,New,New
"('CLR', 'XOM')","('Continental Resources Inc', 'Exxon Mobil Corp')",0.053299999,New,New
"('AR', 'XEC')","('Antero Resources Corp', 'Cimarex Energy Co')",0.053099998999999995,New,New
"('AR', 'XOM')","('Antero Resources Corp', 'Exxon Mobil Corp')",0.053099998999999995,New,New
"('AR', 'MRO')","('Antero Resources Corp', 'Marathon Oil Corp')",0.053099998999999995,New,New
"('CNQ.TO', 'FCX')","('Canadian Natural Resources Ltd', 'Freeport-McMoRan Inc')",0.0523,New,New
"('COP', 'XEC')","('ConocoPhillips', 'Cimarex Energy Co')",0.051899998,New,New
"('XEC', 'XOM')","('Cimarex Energy Co', 'Exxon Mobil Corp')",0.051799998,New,New
"('MRO', 'XEC')","('Marathon Oil Corp', 'Cimarex Energy Co')",0.051799998,New,New
"('NEM', 'SLB')","('Newmont Corp', 'Schlumberger Ltd')",0.0514,New,New
"('CNQ.TO', 'NEM')","('Canadian Natural Resources Ltd', 'Newmont Corp')",0.0504,New,New
"('SJI', 'XOM')","('South Jersey Industries Inc', 'Exxon Mobil Corp')",0.050299999,New,New
"('SLB', 'TRP.TO')","('Schlumberger Ltd', 'TC Energy Corp')",0.050199998999999995,New,New
"('GM', 'MO')","('General Motors Co', 'Altria Group Inc')",0.049400001,New,New
"('GM', 'MDLZ')","('General Motors Co', 'Mondelez International Inc Class A')",0.049300002,New,New
"('ATVI', 'MO')","('Activision Blizzard Inc', 'Altria Group Inc')",0.049000001,New,New
"('FLGT', 'VSTO')","('Fulgent Genetics Inc', 'Vista Outdoor Inc')",0.048900003,New,New
"('ATVI', 'MDLZ')","('Activision Blizzard Inc', 'Mondelez International Inc Class A')",0.048900002,New,New
"('CEIX', 'VRTV')","('CONSOL Energy Inc Ordinary Shares', 'Veritiv Corp')",0.0485,New,New
"('ABBV', 'XOM')","('AbbVie Inc', 'Exxon Mobil Corp')",0.047399998,New,New
"('SJI', 'T')","('South Jersey Industries Inc', 'AT&T Inc')",0.047200000000000006,New,New
"('CNQ.TO', 'SLB')","('Canadian Natural Resources Ltd', 'Schlumberger Ltd')",0.0472,New,New
"('NNN', 'XOM')","('National Retail Properties Inc', 'Exxon Mobil Corp')",0.046699999,New,New
"('ATVI', 'GM')","('Activision Blizzard Inc', 'General Motors Co')",0.045200000000000004,New,New
"('2303.TW', '2603.TW')","('United Microelectronics Corp', 'Evergreen Marine Corp (Taiwan) Ltd')",0.0451,New,New
"('O', 'XOM')","('Realty Income Corp', 'Exxon Mobil Corp')",0.045099999,New,New
"('JPM', 'MO')","('JPMorgan Chase & Co', 'Altria Group Inc')",0.044899998999999996,New,New
"('COOP', 'VSTO')","('Mr. Cooper Group Inc', 'Vista Outdoor Inc')",0.0439,New,New
"('BCEI', 'VSTO')","('Bonanza Creek Energy Inc Ordinary Shares', 'Vista Outdoor Inc')",0.043600001,New,New
"('HZO', 'VSTO')","('MarineMax Inc', 'Vista Outdoor Inc')",0.043600001,New,New
"('COOP', 'FLGT')","('Mr. Cooper Group Inc', 'Fulgent Genetics Inc')",0.043600001,New,New
"('NNN', 'T')","('National Retail Properties Inc', 'AT&T Inc')",0.0436,New,New
"('2308.TW', '2603.TW')","('Delta Electronics Inc', 'Evergreen Marine Corp (Taiwan) Ltd')",0.043499999,New,New
"('BCEI', 'FLGT')","('Bonanza Creek Energy Inc Ordinary Shares', 'Fulgent Genetics Inc')",0.043300002000000004,New,New
"('FLGT', 'HZO')","('Fulgent Genetics Inc', 'MarineMax Inc')",0.043300002000000004,New,New
"('000270.KS', '068270.KS')","('Kia Corp', 'Celltrion Inc')",0.043300000000000005,New,New
"('CELH', 'VSTO')","('Celsius Holdings Inc', 'Vista Outdoor Inc')",0.043100001,New,New
"('BIG', 'VSTO')","('Big Lots Inc', 'Vista Outdoor Inc')",0.042900001,New,New
"('CELH', 'FLGT')","('Celsius Holdings Inc', 'Fulgent Genetics Inc')",0.042800002000000004,New,New
"('FRT', 'T')","('Federal Realty Investment Trust', 'AT&T Inc')",0.0427,New,New
"('BIG', 'FLGT')","('Big Lots Inc', 'Fulgent Genetics Inc')",0.042600002,New,New
"('01299.HK', 'WFC')","('AIA Group Ltd', 'Wells Fargo & Co')",0.0426,New,New
"('CYH', 'VSTO')","('Community Health Systems Inc', 'Vista Outdoor Inc')",0.042500000999999996,New,New
"('UFS', 'VRTV')","('Domtar Corp', 'Veritiv Corp')",0.0424,New,New
"('CVX', 'SJI')","('Chevron Corp', 'South Jersey Industries Inc')",0.0424,New,New
"('FLGT', 'HIBB')","('Fulgent Genetics Inc', 'Hibbett Inc')",0.042300002,New,New
"('CYH', 'FLGT')","('Community Health Systems Inc', 'Fulgent Genetics Inc')",0.042200002,New,New
"('IBM', 'SJI')","('International Business Machines Corp', 'South Jersey Industries Inc')",0.0422,New,New
"('MED', 'VSTO')","('Medifast Inc', 'Vista Outdoor Inc')",0.042000000999999995,New,New
"('O', 'T')","('Realty Income Corp', 'AT&T Inc')",0.042,New,New
"('FLGT', 'MED')","('Fulgent Genetics Inc', 'Medifast Inc')",0.041700002,New,New
"('AAN', 'VRTV')","('The Aarons Co Inc Ordinary Shares', 'Veritiv Corp')",0.0417,New,New
"('RY.TO', 'WFC')","('Royal Bank of Canada', 'Wells Fargo & Co')",0.041599999,New,New
"('ORI', 'T')","('Old Republic International Corp', 'AT&T Inc')",0.0415,New,New
"('ABBV', 'SJI')","('AbbVie Inc', 'South Jersey Industries Inc')",0.041499999,New,New
"('NNN', 'SJI')","('National Retail Properties Inc', 'South Jersey Industries Inc')",0.0408,New,New
"('2603.TW', '2881.TW')","('Evergreen Marine Corp (Taiwan) Ltd', 'Fubon Financial Holdings Co Ltd')",0.040499999999999994,New,New
"('2002.TW', '2603.TW')","('China Steel Corp', 'Evergreen Marine Corp (Taiwan) Ltd')",0.0402,New,New
"('CBA.AX', 'WFC')","('Commonwealth Bank of Australia', 'Wells Fargo & Co')",0.0402,New,New
"('HD', 'MO')","('The Home Depot Inc', 'Altria Group Inc')",0.040099999,New,New
"('VRTV', 'ZEUS')","('Veritiv Corp', 'Olympic Steel Inc')",0.039900000000000005,New,New
"('FRT', 'SJI')","('Federal Realty Investment Trust', 'South Jersey Industries Inc')",0.039900000000000005,New,New
"('GNW', 'VRTV')","('Genworth Financial Inc', 'Veritiv Corp')",0.039799999,New,New
"('CEIX', 'UFS')","('CONSOL Energy Inc Ordinary Shares', 'Domtar Corp')",0.0397,New,New
"('GPRE', 'VRTV')","('Green Plains Inc', 'Veritiv Corp')",0.039599999500000004,New,New
"('ABBV', 'CVX')","('AbbVie Inc', 'Chevron Corp')",0.039499999,New,New
"('O', 'SJI')","('Realty Income Corp', 'South Jersey Industries Inc')",0.0392,New,New
"('AAN', 'CEIX')","('The Aarons Co Inc Ordinary Shares', 'CONSOL Energy Inc Ordinary Shares')",0.039,New,New
"('CEIX', 'CONN')","('CONSOL Energy Inc Ordinary Shares', ""Conn's Inc"")",0.0388,New,New
"('CVX', 'NNN')","('Chevron Corp', 'National Retail Properties Inc')",0.0388,New,New
"('ORI', 'SJI')","('Old Republic International Corp', 'South Jersey Industries Inc')",0.0387,New,New
"('COIN', 'RILY')","('Coinbase Global Inc Ordinary Shares - Class A', 'B. Riley Financial Inc')",0.038699999,New,New
"('LPRO', 'RILY')","('Open Lending Corp Class A', 'B. Riley Financial Inc')",0.038599999999999995,New,New
"('IBM', 'NNN')","('International Business Machines Corp', 'National Retail Properties Inc')",0.038599999999999995,New,New
"('1303.TW', '2603.TW')","('Nan Ya Plastics Corp', 'Evergreen Marine Corp (Taiwan) Ltd')",0.0385,New,New
"('2603.TW', '2882.TW')","('Evergreen Marine Corp (Taiwan) Ltd', 'Cathay Financial Holding Co Ltd')",0.0385,New,New
"('MSCI', 'RILY')","('MSCI Inc', 'B. Riley Financial Inc')",0.0383,New,New
"('COIN', 'LPRO')","('Coinbase Global Inc Ordinary Shares - Class A', 'Open Lending Corp Class A')",0.038299999,New,New
"('BCEI', 'COOP')","('Bonanza Creek Energy Inc Ordinary Shares', 'Mr. Cooper Group Inc')",0.038299999,New,New
"('COOP', 'HZO')","('Mr. Cooper Group Inc', 'MarineMax Inc')",0.038299999,New,New
"('MORN', 'RILY')","('Morningstar Inc', 'B. Riley Financial Inc')",0.038,New,New
"('BCEI', 'HZO')","('Bonanza Creek Energy Inc Ordinary Shares', 'MarineMax Inc')",0.038,New,New
"('COIN', 'MSCI')","('Coinbase Global Inc Ordinary Shares - Class A', 'MSCI Inc')",0.037999999,New,New
"('LPRO', 'MSCI')","('Open Lending Corp Class A', 'MSCI Inc')",0.0379,New,New
"('ABBV', 'NNN')","('AbbVie Inc', 'National Retail Properties Inc')",0.037899999000000004,New,New
"('CELH', 'COOP')","('Celsius Holdings Inc', 'Mr. Cooper Group Inc')",0.037799999,New,New
"('APO', 'RILY')","('Apollo Global Management Inc Class A', 'B. Riley Financial Inc')",0.0377,New,New
"('ARES', 'RILY')","('Ares Management Corp Class A', 'B. Riley Financial Inc')",0.0377,New,New
"('FRT', 'IBM')","('Federal Realty Investment Trust', 'International Business Machines Corp')",0.0377,New,New
"('COIN', 'MORN')","('Coinbase Global Inc Ordinary Shares - Class A', 'Morningstar Inc')",0.037699999,New,New
"('LPRO', 'MORN')","('Open Lending Corp Class A', 'Morningstar Inc')",0.037599999999999995,New,New
"('BIG', 'COOP')","('Big Lots Inc', 'Mr. Cooper Group Inc')",0.037599999,New,New
"('JEF', 'RILY')","('Jefferies Financial Group Inc', 'B. Riley Financial Inc')",0.037599998999999995,New,New
"('01299.HK', 'C')","('AIA Group Ltd', 'Citigroup Inc')",0.0375,New,New
"('COWN', 'RILY')","('Cowen Inc Class A', 'B. Riley Financial Inc')",0.0375,New,New
"('BCEI', 'CELH')","('Bonanza Creek Energy Inc Ordinary Shares', 'Celsius Holdings Inc')",0.0375,New,New
"('CELH', 'HZO')","('Celsius Holdings Inc', 'MarineMax Inc')",0.0375,New,New
"('APO', 'COIN')","('Apollo Global Management Inc Class A', 'Coinbase Global Inc Ordinary Shares - Class A')",0.037399999,New,New
"('ARES', 'COIN')","('Ares Management Corp Class A', 'Coinbase Global Inc Ordinary Shares - Class A')",0.037399999,New,New
"('APO', 'LPRO')","('Apollo Global Management Inc Class A', 'Open Lending Corp Class A')",0.0373,New,New
"('ARES', 'LPRO')","('Ares Management Corp Class A', 'Open Lending Corp Class A')",0.0373,New,New
"('MORN', 'MSCI')","('Morningstar Inc', 'MSCI Inc')",0.0373,New,New
"('ICE', 'RILY')","('Intercontinental Exchange Inc', 'B. Riley Financial Inc')",0.0373,New,New
"('BCEI', 'BIG')","('Bonanza Creek Energy Inc Ordinary Shares', 'Big Lots Inc')",0.0373,New,New
"('BIG', 'HZO')","('Big Lots Inc', 'MarineMax Inc')",0.0373,New,New
"('COOP', 'HIBB')","('Mr. Cooper Group Inc', 'Hibbett Inc')",0.037299999,New,New
"('COIN', 'JEF')","('Coinbase Global Inc Ordinary Shares - Class A', 'Jefferies Financial Group Inc')",0.037299998,New,New
"('CEIX', 'ZEUS')","('CONSOL Energy Inc Ordinary Shares', 'Olympic Steel Inc')",0.0372,New,New
"('CXW', 'VRTV')","('CoreCivic Inc', 'Veritiv Corp')",0.0372,New,New
"('CVX', 'O')","('Chevron Corp', 'Realty Income Corp')",0.0372,New,New
"('JEF', 'LPRO')","('Jefferies Financial Group Inc', 'Open Lending Corp Class A')",0.037199999,New,New
"('COIN', 'COWN')","('Coinbase Global Inc Ordinary Shares - Class A', 'Cowen Inc Class A')",0.037199999,New,New
"('COOP', 'CYH')","('Mr. Cooper Group Inc', 'Community Health Systems Inc')",0.037199999,New,New
"('COWN', 'LPRO')","('Cowen Inc Class A', 'Open Lending Corp Class A')",0.037099999999999994,New,New
"('CEIX', 'GNW')","('CONSOL Energy Inc Ordinary Shares', 'Genworth Financial Inc')",0.037099999,New,New
"('APO', 'MSCI')","('Apollo Global Management Inc Class A', 'MSCI Inc')",0.037000000000000005,New,New
"('ARES', 'MSCI')","('Ares Management Corp Class A', 'MSCI Inc')",0.037000000000000005,New,New
"('IBM', 'O')","('International Business Machines Corp', 'Realty Income Corp')",0.037000000000000005,New,New
"('BCEI', 'HIBB')","('Bonanza Creek Energy Inc Ordinary Shares', 'Hibbett Inc')",0.037,New,New
"('HIBB', 'HZO')","('Hibbett Inc', 'MarineMax Inc')",0.037,New,New
"('ABBV', 'FRT')","('AbbVie Inc', 'Federal Realty Investment Trust')",0.036999999000000006,New,New
"('COIN', 'ICE')","('Coinbase Global Inc Ordinary Shares - Class A', 'Intercontinental Exchange Inc')",0.036999999,New,New
"('ICE', 'LPRO')","('Intercontinental Exchange Inc', 'Open Lending Corp Class A')",0.0369,New,New
"('BCEI', 'CYH')","('Bonanza Creek Energy Inc Ordinary Shares', 'Community Health Systems Inc')",0.0369,New,New
"('CYH', 'HZO')","('Community Health Systems Inc', 'MarineMax Inc')",0.0369,New,New
"('CEIX', 'GPRE')","('CONSOL Energy Inc Ordinary Shares', 'Green Plains Inc')",0.0368999995,New,New
"('JEF', 'MSCI')","('Jefferies Financial Group Inc', 'MSCI Inc')",0.036899999,New,New
"('COWN', 'MSCI')","('Cowen Inc Class A', 'MSCI Inc')",0.0368,New,New
"('BIG', 'CELH')","('Big Lots Inc', 'Celsius Holdings Inc')",0.0368,New,New
"('APO', 'MORN')","('Apollo Global Management Inc Class A', 'Morningstar Inc')",0.036699999999999997,New,New
"('ARES', 'MORN')","('Ares Management Corp Class A', 'Morningstar Inc')",0.036699999999999997,New,New
"('CVX', 'ORI')","('Chevron Corp', 'Old Republic International Corp')",0.036699999999999997,New,New
"('COOP', 'MED')","('Mr. Cooper Group Inc', 'Medifast Inc')",0.036699999,New,New
"('JEF', 'MORN')","('Jefferies Financial Group Inc', 'Morningstar Inc')",0.036599998999999994,New,New
"('IBM', 'ORI')","('International Business Machines Corp', 'Old Republic International Corp')",0.036500000000000005,New,New
"('COWN', 'MORN')","('Cowen Inc Class A', 'Morningstar Inc')",0.0365,New,New
"('CELH', 'HIBB')","('Celsius Holdings Inc', 'Hibbett Inc')",0.0365,New,New
"('C', 'RY.TO')","('Citigroup Inc', 'Royal Bank of Canada')",0.036499999,New,New
"('APO', 'ARES')","('Apollo Global Management Inc Class A', 'Ares Management Corp Class A')",0.0364,New,New
"('CELH', 'CYH')","('Celsius Holdings Inc', 'Community Health Systems Inc')",0.0364,New,New
"('BCEI', 'MED')","('Bonanza Creek Energy Inc Ordinary Shares', 'Medifast Inc')",0.0364,New,New
"('HZO', 'MED')","('MarineMax Inc', 'Medifast Inc')",0.0364,New,New
"('01299.HK', 'MS')","('AIA Group Ltd', 'Morgan Stanley')",0.0363,New,New
"('ICE', 'MORN')","('Intercontinental Exchange Inc', 'Morningstar Inc')",0.0363,New,New
"('FRT', 'NNN')","('Federal Realty Investment Trust', 'National Retail Properties Inc')",0.0363,New,New
"('APO', 'JEF')","('Apollo Global Management Inc Class A', 'Jefferies Financial Group Inc')",0.036299999,New,New
"('ARES', 'JEF')","('Ares Management Corp Class A', 'Jefferies Financial Group Inc')",0.036299999,New,New
"('ABBV', 'O')","('AbbVie Inc', 'Realty Income Corp')",0.036299999,New,New
"('APO', 'COWN')","('Apollo Global Management Inc Class A', 'Cowen Inc Class A')",0.036199999999999996,New,New
"('ARES', 'COWN')","('Ares Management Corp Class A', 'Cowen Inc Class A')",0.036199999999999996,New,New
"('COWN', 'JEF')","('Cowen Inc Class A', 'Jefferies Financial Group Inc')",0.036099998999999994,New,New
"('APO', 'ICE')","('Apollo Global Management Inc Class A', 'Intercontinental Exchange Inc')",0.036000000000000004,New,New
"('ARES', 'ICE')","('Ares Management Corp Class A', 'Intercontinental Exchange Inc')",0.036000000000000004,New,New
"('ICE', 'JEF')","('Intercontinental Exchange Inc', 'Jefferies Financial Group Inc')",0.035899999,New,New
"('COWN', 'ICE')","('Cowen Inc Class A', 'Intercontinental Exchange Inc')",0.0358,New,New
"('ABBV', 'ORI')","('AbbVie Inc', 'Old Republic International Corp')",0.035799999,New,New
"('BIG', 'MED')","('Big Lots Inc', 'Medifast Inc')",0.035699999999999996,New,New
"('01299.HK', 'GS')","('AIA Group Ltd', 'Goldman Sachs Group Inc')",0.0354,New,New
"('HIBB', 'MED')","('Hibbett Inc', 'Medifast Inc')",0.0354,New,New
"('IDXX', 'ROKU')","('IDEXX Laboratories Inc', 'Roku Inc Class A')",0.0353999983,New,New
"('CYH', 'MED')","('Community Health Systems Inc', 'Medifast Inc')",0.0353,New,New
"('MS', 'RY.TO')","('Morgan Stanley', 'Royal Bank of Canada')",0.035299999,New,New
"('C', 'CBA.AX')","('Citigroup Inc', 'Commonwealth Bank of Australia')",0.0351,New,New
"('NNN', 'ORI')","('National Retail Properties Inc', 'Old Republic International Corp')",0.0351,New,New
"('FRT', 'O')","('Federal Realty Investment Trust', 'Realty Income Corp')",0.0347,New,New
"('CEIX', 'CNSL')","('CONSOL Energy Inc Ordinary Shares', 'Consolidated Communications Holdings Inc')",0.0346999995,New,New
"('CEIX', 'CXW')","('CONSOL Energy Inc Ordinary Shares', 'CoreCivic Inc')",0.0345,New,New
"('GS', 'RY.TO')","('Goldman Sachs Group Inc', 'Royal Bank of Canada')",0.034399999,New,New
"('CBA.AX', 'MS')","('Commonwealth Bank of Australia', 'Morgan Stanley')",0.0339,New,New
"('O', 'ORI')","('Realty Income Corp', 'Old Republic International Corp')",0.0335,New,New
"('CBA.AX', 'GS')","('Commonwealth Bank of Australia', 'Goldman Sachs Group Inc')",0.033,New,New
"('AAN', 'UFS')","('The Aarons Co Inc Ordinary Shares', 'Domtar Corp')",0.0329,New,New
"('CONN', 'UFS')","(""Conn's Inc"", 'Domtar Corp')",0.0327,New,New
"('CMG', 'ROKU')","('Chipotle Mexican Grill Inc', 'Roku Inc Class A')",0.032099999500000004,New,New
"('AAN', 'CONN')","('The Aarons Co Inc Ordinary Shares', ""Conn's Inc"")",0.032,New,New
"('UFS', 'ZEUS')","('Domtar Corp', 'Olympic Steel Inc')",0.0311,New,New
"('GNW', 'UFS')","('Genworth Financial Inc', 'Domtar Corp')",0.030999999,New,New
"('GPRE', 'UFS')","('Green Plains Inc', 'Domtar Corp')",0.0307999995,New,New
"('AAN', 'ZEUS')","('The Aarons Co Inc Ordinary Shares', 'Olympic Steel Inc')",0.0304,New,New
"('AAN', 'GNW')","('The Aarons Co Inc Ordinary Shares', 'Genworth Financial Inc')",0.030299999,New,New
"('CONN', 'ZEUS')","(""Conn's Inc"", 'Olympic Steel Inc')",0.0302,New,New
"('AAN', 'GPRE')","('The Aarons Co Inc Ordinary Shares', 'Green Plains Inc')",0.030099999500000002,New,New
"('CONN', 'GNW')","(""Conn's Inc"", 'Genworth Financial Inc')",0.030099999000000002,New,New
"('CONN', 'GPRE')","(""Conn's Inc"", 'Green Plains Inc')",0.029899999500000003,New,New
"('CNSL', 'UFS')","('Consolidated Communications Holdings Inc', 'Domtar Corp')",0.0285999995,New,New
"('GNW', 'ZEUS')","('Genworth Financial Inc', 'Olympic Steel Inc')",0.028499998999999998,New,New
"('CXW', 'UFS')","('CoreCivic Inc', 'Domtar Corp')",0.028399999999999998,New,New
"('GPRE', 'ZEUS')","('Green Plains Inc', 'Olympic Steel Inc')",0.0282999995,New,New
"('GNW', 'GPRE')","('Genworth Financial Inc', 'Green Plains Inc')",0.0281999985,New,New
"('AAN', 'CNSL')","('The Aarons Co Inc Ordinary Shares', 'Consolidated Communications Holdings Inc')",0.0278999995,New,New
"('AAN', 'CXW')","('The Aarons Co Inc Ordinary Shares', 'CoreCivic Inc')",0.0277,New,New
"('CONN', 'CXW')","(""Conn's Inc"", 'CoreCivic Inc')",0.0275,New,New
"('00992', 'OMV')","('Lenovo Group Ltd', 'Omv AG')",0.0273,New,New
"('CNSL', 'ZEUS')","('Consolidated Communications Holdings Inc', 'Olympic Steel Inc')",0.0260999995,New,New
"('CNSL', 'GNW')","('Consolidated Communications Holdings Inc', 'Genworth Financial Inc')",0.0259999985,New,New
"('CXW', 'ZEUS')","('CoreCivic Inc', 'Olympic Steel Inc')",0.0259,New,New
"('ADM.L', 'OMV')","('Admiral Group PLC', 'Omv AG')",0.025800000000000003,New,New
"('CNSL', 'GPRE')","('Consolidated Communications Holdings Inc', 'Green Plains Inc')",0.025799999,New,New
"('CXW', 'GNW')","('CoreCivic Inc', 'Genworth Financial Inc')",0.025799998999999997,New,New
"('OMV', 'US.MI')","('Omv AG', 'UnipolSai SPA Az nom post raggruppamento')",0.0257,New,New
"('CXW', 'GPRE')","('CoreCivic Inc', 'Green Plains Inc')",0.025599999499999998,New,New
"('00006.HK', '00992')","('Power Assets Holdings Ltd', 'Lenovo Group Ltd')",0.024399999,New,New
"('OMV', 'SLA.L')","('Omv AG', 'Standard Life Aberdeen PLC')",0.0242,New,New
"('ACS.BC', 'OMV')","('ACS Actividades de Construccion y Servicios SA', 'Omv AG')",0.024,New,New
"('HLAG.DE', 'OMV')","('Hapag-Lloyd AG', 'Omv AG')",0.0239,New,New
"('MB.MI', 'OMV')","('Mediobanca SpA', 'Omv AG')",0.023800001,New,New
"('GE', 'MT.SA')","('General Electric Co', 'ArcelorMittal SA ADR')",0.023700001,New,New
"('IDXX', 'PINS')","('IDEXX Laboratories Inc', 'Pinterest Inc')",0.023499999,New,New
"('CNSL', 'CXW')","('Consolidated Communications Holdings Inc', 'CoreCivic Inc')",0.023399999499999997,New,New
"('IDXX', 'PLTR')","('IDEXX Laboratories Inc', 'Palantir Technologies Inc Ordinary Shares - Class A')",0.023399998999999998,New,New
"('DOCU', 'PLTR')","('DocuSign Inc', 'Palantir Technologies Inc Ordinary Shares - Class A')",0.023399998999999998,New,New
"('ROKU', 'VEEV')","('Roku Inc Class A', 'Veeva Systems Inc Class A')",0.0232999995,New,New
"('PLTR', 'ROKU')","('Palantir Technologies Inc Ordinary Shares - Class A', 'Roku Inc Class A')",0.0232999995,New,New
"('OMV', 'TEL2 B')","('Omv AG', 'Tele2 AB B')",0.023200000000000002,New,New
"('BBVA.BC', 'MT.SA')","('Banco Bilbao Vizcaya Argentaria SA', 'ArcelorMittal SA ADR')",0.023100001000000002,New,New
"('IDXX', 'LULU')","('IDEXX Laboratories Inc', 'Lululemon Athletica Inc')",0.023099999,New,New
"('DOCU', 'LULU')","('DocuSign Inc', 'Lululemon Athletica Inc')",0.023099999,New,New
"('LULU', 'ROKU')","('Lululemon Athletica Inc', 'Roku Inc Class A')",0.0229999995,New,New
"('DOCU', 'DXCM')","('DocuSign Inc', 'DexCom Inc')",0.022999999,New,New
"('00006.HK', 'ADM.L')","('Power Assets Holdings Ltd', 'Admiral Group PLC')",0.022899999,New,New
"('MT.SA', 'MTN.JO')","('ArcelorMittal SA ADR', 'MTN Group Ltd')",0.022800001,New,New
"('MT.SA', 'SPG')","('ArcelorMittal SA ADR', 'Simon Property Group Inc')",0.0225,New,New
"('MRVL', 'TWTR')","('Marvell Technology Inc', 'Twitter Inc')",0.0224000002,New,New
"('BBVA.BC', 'GE')","('Banco Bilbao Vizcaya Argentaria SA', 'General Electric Co')",0.0224,New,New
"('GE', 'MTN.JO')","('General Electric Co', 'MTN Group Ltd')",0.0221,New,New
"('HWM', 'MT.SA')","('Howmet Aerospace Inc', 'ArcelorMittal SA ADR')",0.022000000999999998,New,New
"('GS', 'MT.SA')","('Goldman Sachs Group Inc', 'ArcelorMittal SA ADR')",0.0218000005,New,New
"('GE', 'SPG')","('General Electric Co', 'Simon Property Group Inc')",0.021799999,New,New
"('MT.SA', 'WFC')","('ArcelorMittal SA ADR', 'Wells Fargo & Co')",0.021700001,New,New
"('COP', 'MT.SA')","('ConocoPhillips', 'ArcelorMittal SA ADR')",0.021600001,New,New
"('BBVA.BC', 'MTN.JO')","('Banco Bilbao Vizcaya Argentaria SA', 'MTN Group Ltd')",0.0215,New,New
"('GE', 'GLE.PA')","('General Electric Co', 'Societe Generale SA')",0.0213,New,New
"('GE', 'HWM')","('General Electric Co', 'Howmet Aerospace Inc')",0.0213,New,New
"('00992', 'ADM.L')","('Lenovo Group Ltd', 'Admiral Group PLC')",0.0213,New,New
"('00006.HK', 'SLA.L')","('Power Assets Holdings Ltd', 'Standard Life Aberdeen PLC')",0.021299999,New,New
